opportunity_id,account_id,created_date,expected_close_date,sales_rep,region,industry,segment,lead_source,stage,amount,probability,sales_cycle_days,weighted_pipeline
OPP-234571,ACC-14341,2023-10-29,2023-12-09,Rep 32,Southwest,Real Estate,Mid-Market,Inbound,Demo,37700,0.38,41,14326.0
OPP-234572,ACC-15085,2023-11-12,2024-02-14,Rep 25,Midwest,Healthcare,Enterprise,Referral,Lead,160600,0.08,94,12848.0
OPP-234573,ACC-14222,2024-06-23,2024-08-24,Rep 17,Southeast,Retail,SMB,Outbound,Demo,1400,0.38,62,532.0
OPP-234574,ACC-14406,2024-05-13,2024-06-01,Rep 16,Midwest,Real Estate,SMB,Outbound,Qualified,4600,0.22,19,1012.0
OPP-234575,ACC-13463,2025-04-11,2025-05-13,Rep 16,Midwest,Healthcare,Mid-Market,Referral,Qualified,175600,0.22,32,38632.0
OPP-234576,ACC-11612,2024-05-23,2024-07-31,Rep 23,West,Software,SMB,Outbound,Qualified,20000,0.22,69,4400.0
OPP-234577,ACC-14844,2023-01-30,2023-02-02,Rep 40,Southwest,Manufacturing,SMB,Event,Closed Lost,27200,0.0,3,0.0
OPP-234578,ACC-13057,2025-05-09,2025-07-20,Rep 34,Midwest,Logistics,Mid-Market,Outbound,Demo,63400,0.38,72,24092.0
OPP-234579,ACC-13097,2025-06-07,2025-08-12,Rep 31,Southeast,Finance,Mid-Market,Inbound,Proposal,12000,0.56,66,6720.0
OPP-234580,ACC-12571,2025-04-06,2025-05-16,Rep 42,Southeast,Logistics,Mid-Market,Inbound,Proposal,16200,0.56,40,9072.0
OPP-234581,ACC-10440,2023-03-13,2023-03-16,Rep 4,West,Education,SMB,Partner,Proposal,17300,0.56,3,9688.0
OPP-234582,ACC-15406,2023-11-15,2024-02-02,Rep 9,Midwest,Retail,Mid-Market,Event,Demo,151200,0.38,79,57456.0
OPP-234583,ACC-14205,2024-06-09,2024-08-12,Rep 34,Northeast,Logistics,Mid-Market,Paid Search,Negotiation,21000,0.72,64,15120.0
OPP-234584,ACC-15972,2023-07-29,2023-09-21,Rep 9,Midwest,Logistics,Mid-Market,Referral,Closed Won,61700,1.0,54,61700.0
OPP-234585,ACC-15578,2023-06-25,2023-08-23,Rep 12,Midwest,Finance,Mid-Market,Inbound,Negotiation,43100,0.72,59,31032.0
OPP-234586,ACC-10583,2025-01-25,2025-03-11,Rep 30,Southwest,Education,Mid-Market,Outbound,Lead,94400,0.08,45,7552.0
OPP-234587,ACC-15819,2025-03-28,2025-04-20,Rep 19,Northeast,Retail,SMB,Partner,Proposal,3500,0.56,23,1960.0
OPP-234588,ACC-10002,2024-04-15,2024-06-06,Rep 42,Southeast,Logistics,Mid-Market,Outbound,Closed Lost,112600,0.0,52,0.0
OPP-234589,ACC-14043,2025-01-30,2025-03-21,Rep 30,Southwest,Manufacturing,Mid-Market,Referral,Negotiation,30400,0.72,50,21888.0
OPP-234590,ACC-15942,2024-12-22,2025-02-06,Rep 10,West,Logistics,SMB,Referral,Closed Won,7500,1.0,46,7500.0
OPP-234591,ACC-10670,2023-02-22,2023-03-27,Rep 15,Northeast,Finance,SMB,Inbound,Closed Lost,16100,0.0,33,0.0
OPP-234592,ACC-15963,2023-08-17,2023-12-09,Rep 20,West,Manufacturing,Enterprise,Event,Closed Lost,175300,0.0,114,0.0
OPP-234593,ACC-13926,2024-05-28,2024-07-10,Rep 12,Southwest,Real Estate,SMB,Partner,Closed Lost,5100,0.0,43,0.0
OPP-234594,ACC-15751,2024-06-16,2024-09-09,Rep 40,Midwest,Retail,Enterprise,Partner,Closed Won,192600,1.0,85,192600.0
OPP-234595,ACC-11588,2024-09-27,2025-02-18,Rep 5,Northeast,Software,Enterprise,Paid Search,Negotiation,130400,0.72,144,93888.0
OPP-234596,ACC-15526,2023-04-10,2023-05-20,Rep 35,Northeast,Manufacturing,SMB,Inbound,Negotiation,5100,0.72,40,3672.0
OPP-234597,ACC-10070,2025-04-09,2025-05-01,Rep 11,Southeast,Logistics,SMB,Outbound,Negotiation,1500,0.72,22,1080.0
OPP-234598,ACC-11219,2024-05-11,2024-06-14,Rep 28,Southeast,Finance,SMB,Event,Closed Won,4300,1.0,34,4300.0
OPP-234599,ACC-15652,2024-09-30,2024-10-28,Rep 30,Midwest,Retail,SMB,Outbound,Proposal,3300,0.56,28,1848.0
OPP-234600,ACC-12589,2023-06-28,2023-09-23,Rep 11,Southeast,Manufacturing,Mid-Market,Event,Proposal,22300,0.56,87,12488.0
OPP-234601,ACC-14090,2025-05-04,2025-08-26,Rep 18,Southwest,Healthcare,Enterprise,Partner,Closed Won,79900,1.0,114,79900.0
OPP-234602,ACC-14193,2025-01-03,2025-03-04,Rep 27,West,Retail,Mid-Market,Partner,Negotiation,55000,0.72,60,39600.0
OPP-234603,ACC-12784,2023-01-24,2023-02-25,Rep 8,Midwest,Education,Mid-Market,Event,Proposal,62800,0.56,32,35168.0
OPP-234604,ACC-13241,2024-11-04,2024-12-19,Rep 38,Northeast,Logistics,Mid-Market,Referral,Closed Lost,44800,0.0,45,0.0
OPP-234605,ACC-12293,2023-09-12,2023-11-01,Rep 2,Northeast,Finance,SMB,Inbound,Negotiation,6800,0.72,50,4896.0
OPP-234606,ACC-13055,2024-07-27,2024-09-09,Rep 17,Northeast,Logistics,Mid-Market,Event,Qualified,44300,0.22,44,9746.0
OPP-234607,ACC-14426,2023-09-27,2023-12-11,Rep 30,Southeast,Healthcare,SMB,Outbound,Demo,9200,0.38,75,3496.0
OPP-234608,ACC-13311,2024-12-19,2025-02-05,Rep 1,West,Education,SMB,Outbound,Negotiation,1900,0.72,48,1368.0
OPP-234609,ACC-11645,2024-08-13,2024-09-09,Rep 20,Southwest,Finance,SMB,Paid Search,Qualified,8800,0.22,27,1936.0
OPP-234610,ACC-12089,2024-01-16,2024-03-04,Rep 9,West,Healthcare,Mid-Market,Partner,Closed Won,30400,1.0,48,30400.0
OPP-234611,ACC-13558,2025-03-01,2025-05-25,Rep 10,Southwest,Finance,Enterprise,Paid Search,Proposal,39600,0.56,85,22176.0
OPP-234612,ACC-12922,2025-04-22,2025-07-08,Rep 21,Southeast,Retail,Mid-Market,Referral,Proposal,48600,0.56,77,27216.0
OPP-234613,ACC-15297,2023-08-27,2023-12-04,Rep 27,Midwest,Healthcare,Mid-Market,Referral,Proposal,29200,0.56,99,16352.0
OPP-234614,ACC-14022,2025-04-17,2025-05-25,Rep 8,Southeast,Real Estate,SMB,Event,Lead,24300,0.08,38,1944.0
OPP-234615,ACC-15521,2024-11-14,2025-02-11,Rep 18,Midwest,Software,Enterprise,Outbound,Closed Lost,68900,0.0,89,0.0
OPP-234616,ACC-13807,2024-05-21,2024-08-15,Rep 27,Northeast,Finance,Mid-Market,Referral,Closed Lost,45200,0.0,86,0.0
OPP-234617,ACC-15399,2025-04-25,2025-07-22,Rep 35,West,Software,Enterprise,Outbound,Negotiation,83500,0.72,88,60120.0
OPP-234618,ACC-10466,2023-10-22,2023-11-17,Rep 11,Southeast,Manufacturing,Mid-Market,Outbound,Demo,17000,0.38,26,6460.0
OPP-234619,ACC-15121,2024-07-01,2024-08-18,Rep 14,Southwest,Healthcare,SMB,Outbound,Demo,4400,0.38,48,1672.0
OPP-234620,ACC-10797,2025-01-11,2025-02-08,Rep 35,Midwest,Logistics,SMB,Partner,Demo,8600,0.38,28,3268.0
OPP-234621,ACC-15818,2024-07-19,2024-09-29,Rep 36,Northeast,Software,Mid-Market,Paid Search,Negotiation,61300,0.72,72,44136.0
OPP-234622,ACC-14072,2023-07-19,2023-07-28,Rep 2,Northeast,Manufacturing,SMB,Partner,Closed Won,9600,1.0,9,9600.0
OPP-234623,ACC-11718,2025-02-27,2025-04-21,Rep 5,Midwest,Real Estate,SMB,Inbound,Lead,8500,0.08,53,680.0
OPP-234624,ACC-13167,2024-01-18,2024-03-09,Rep 19,West,Finance,SMB,Referral,Negotiation,8300,0.72,51,5976.0
OPP-234625,ACC-13244,2023-09-03,2023-09-13,Rep 15,Midwest,Retail,SMB,Paid Search,Qualified,7800,0.22,10,1716.0
OPP-234626,ACC-15511,2023-10-19,2023-11-28,Rep 30,Northeast,Real Estate,SMB,Partner,Closed Lost,4800,0.0,40,0.0
OPP-234627,ACC-12669,2023-01-05,2023-02-23,Rep 21,Northeast,Manufacturing,SMB,Inbound,Closed Won,6700,1.0,49,6700.0
OPP-234628,ACC-11870,2023-05-18,2023-06-19,Rep 20,Southeast,Logistics,SMB,Outbound,Qualified,7200,0.22,32,1584.0
OPP-234629,ACC-10398,2023-08-15,2023-09-16,Rep 17,Southwest,Healthcare,SMB,Outbound,Closed Lost,4400,0.0,32,0.0
OPP-234630,ACC-10247,2023-12-06,2023-12-12,Rep 11,Midwest,Finance,SMB,Referral,Proposal,5200,0.56,6,2912.0
OPP-234631,ACC-11592,2024-12-07,2025-02-02,Rep 38,West,Retail,SMB,Referral,Closed Lost,19200,0.0,57,0.0
OPP-234632,ACC-14341,2023-06-19,2023-09-18,Rep 31,Southwest,Real Estate,Mid-Market,Inbound,Proposal,73100,0.56,91,40936.0
OPP-234633,ACC-11253,2024-07-28,2024-08-22,Rep 25,Southeast,Logistics,SMB,Event,Lead,16600,0.08,25,1328.0
OPP-234634,ACC-10976,2025-04-03,2025-05-17,Rep 15,Midwest,Education,SMB,Event,Negotiation,9200,0.72,44,6624.0
OPP-234635,ACC-11932,2023-06-05,2023-08-18,Rep 5,Southeast,Real Estate,Mid-Market,Referral,Demo,19200,0.38,74,7296.0
OPP-234636,ACC-11235,2023-03-08,2023-03-11,Rep 33,Southwest,Real Estate,SMB,Inbound,Qualified,2200,0.22,3,484.0
OPP-234637,ACC-14628,2023-12-09,2024-03-12,Rep 5,Southeast,Real Estate,Enterprise,Inbound,Closed Lost,28000,0.0,94,0.0
OPP-234638,ACC-13631,2025-03-16,2025-04-20,Rep 16,Midwest,Retail,Enterprise,Referral,Closed Won,130700,1.0,35,130700.0
OPP-234639,ACC-10189,2024-10-21,2024-12-22,Rep 16,West,Logistics,Mid-Market,Outbound,Proposal,21100,0.56,62,11816.0
OPP-234640,ACC-10258,2024-10-25,2025-01-13,Rep 39,Midwest,Healthcare,SMB,Outbound,Proposal,23000,0.56,80,12880.0
OPP-234641,ACC-15404,2025-01-14,2025-02-21,Rep 14,Northeast,Logistics,SMB,Paid Search,Proposal,20500,0.56,38,11480.0
OPP-234642,ACC-15758,2024-08-05,2024-08-14,Rep 36,Southeast,Retail,SMB,Event,Lead,6600,0.08,9,528.0
OPP-234643,ACC-10764,2023-07-16,2023-09-09,Rep 17,West,Healthcare,SMB,Outbound,Demo,5300,0.38,55,2014.0
OPP-234644,ACC-13143,2025-05-23,2025-06-29,Rep 13,Midwest,Finance,Mid-Market,Partner,Qualified,73700,0.22,37,16214.0
OPP-234645,ACC-11979,2024-12-01,2025-02-09,Rep 31,Northeast,Logistics,SMB,Partner,Proposal,22300,0.56,70,12488.0
OPP-234646,ACC-14592,2024-06-13,2024-09-27,Rep 18,West,Retail,Enterprise,Event,Qualified,335900,0.22,106,73898.0
OPP-234647,ACC-13049,2025-05-04,2025-06-13,Rep 21,Southeast,Healthcare,Mid-Market,Partner,Proposal,28500,0.56,40,15960.0
OPP-234648,ACC-10138,2023-09-11,2023-10-28,Rep 31,West,Manufacturing,Enterprise,Event,Proposal,290200,0.56,47,162512.0
OPP-234649,ACC-12021,2023-11-02,2024-01-03,Rep 34,West,Logistics,Mid-Market,Partner,Closed Lost,6800,0.0,62,0.0
OPP-234650,ACC-14197,2023-08-10,2023-10-11,Rep 19,West,Software,SMB,Partner,Closed Lost,12100,0.0,62,0.0
OPP-234651,ACC-12116,2025-03-11,2025-05-13,Rep 19,Northeast,Retail,SMB,Partner,Closed Lost,5300,0.0,63,0.0
OPP-234652,ACC-11508,2024-06-01,2024-08-17,Rep 13,Midwest,Healthcare,SMB,Inbound,Demo,2800,0.38,77,1064.0
OPP-234653,ACC-15647,2023-10-24,2023-11-14,Rep 22,Midwest,Software,SMB,Inbound,Proposal,6800,0.56,21,3808.0
OPP-234654,ACC-12737,2024-12-23,2025-04-07,Rep 39,Midwest,Retail,Mid-Market,Partner,Qualified,60100,0.22,105,13222.0
OPP-234655,ACC-10688,2024-08-23,2024-10-02,Rep 41,Northeast,Manufacturing,Mid-Market,Outbound,Demo,44000,0.38,40,16720.0
OPP-234656,ACC-12473,2024-02-26,2024-07-12,Rep 7,West,Software,Enterprise,Partner,Proposal,88700,0.56,137,49672.0
OPP-234657,ACC-12872,2024-09-24,2024-11-19,Rep 20,Northeast,Manufacturing,SMB,Event,Negotiation,1600,0.72,56,1152.0
OPP-234658,ACC-15477,2025-01-10,2025-04-09,Rep 1,Midwest,Finance,Enterprise,Paid Search,Proposal,143700,0.56,89,80472.0
OPP-234659,ACC-10979,2023-09-08,2023-10-05,Rep 34,Midwest,Retail,SMB,Inbound,Qualified,20000,0.22,27,4400.0
OPP-234660,ACC-12323,2024-03-24,2024-05-05,Rep 16,Southeast,Logistics,SMB,Outbound,Proposal,29600,0.56,42,16576.0
OPP-234661,ACC-11646,2023-03-02,2023-06-05,Rep 30,Southeast,Healthcare,Mid-Market,Outbound,Closed Lost,30500,0.0,95,0.0
OPP-234662,ACC-15723,2023-06-04,2023-06-23,Rep 7,Northeast,Finance,SMB,Partner,Demo,3500,0.38,19,1330.0
OPP-234663,ACC-11788,2023-02-20,2023-03-18,Rep 11,Northeast,Finance,SMB,Referral,Closed Won,3800,1.0,26,3800.0
OPP-234664,ACC-13000,2024-03-11,2024-04-14,Rep 40,Southeast,Healthcare,SMB,Inbound,Proposal,2500,0.56,34,1400.0
OPP-234665,ACC-10859,2025-04-06,2025-05-26,Rep 34,West,Retail,Mid-Market,Event,Closed Lost,10900,0.0,50,0.0
OPP-234666,ACC-11181,2024-09-13,2024-09-25,Rep 17,Southeast,Logistics,SMB,Partner,Qualified,4800,0.22,12,1056.0
OPP-234667,ACC-13720,2025-03-29,2025-05-08,Rep 24,Southeast,Finance,Enterprise,Referral,Qualified,114500,0.22,40,25190.0
OPP-234668,ACC-10260,2023-01-08,2023-02-09,Rep 25,West,Healthcare,SMB,Referral,Negotiation,11500,0.72,32,8280.0
OPP-234669,ACC-11839,2024-05-02,2024-07-14,Rep 24,Midwest,Real Estate,Enterprise,Event,Demo,137500,0.38,73,52250.0
OPP-234670,ACC-12442,2025-05-02,2025-07-17,Rep 21,Southwest,Software,Enterprise,Inbound,Lead,154300,0.08,76,12344.0
OPP-234671,ACC-14022,2024-12-19,2024-12-24,Rep 2,Southeast,Real Estate,SMB,Inbound,Proposal,11200,0.56,5,6272.0
OPP-234672,ACC-14849,2023-12-04,2024-02-02,Rep 30,Southeast,Real Estate,Mid-Market,Outbound,Proposal,66900,0.56,60,37464.0
OPP-234673,ACC-11410,2024-03-14,2024-04-25,Rep 35,West,Retail,SMB,Inbound,Demo,17100,0.38,42,6498.0
OPP-234674,ACC-13530,2025-04-16,2025-05-20,Rep 21,Northeast,Manufacturing,Mid-Market,Inbound,Closed Won,89000,1.0,34,89000.0
OPP-234675,ACC-12744,2023-09-07,2024-01-09,Rep 18,Northeast,Manufacturing,Enterprise,Partner,Qualified,67800,0.22,124,14916.0
OPP-234676,ACC-14931,2023-10-30,2023-12-14,Rep 14,Southeast,Manufacturing,SMB,Referral,Closed Won,3800,1.0,45,3800.0
OPP-234677,ACC-13800,2023-11-02,2024-01-14,Rep 25,Southeast,Education,SMB,Referral,Demo,15900,0.38,73,6042.0
OPP-234678,ACC-13245,2024-04-27,2024-06-22,Rep 17,Midwest,Retail,Mid-Market,Partner,Closed Lost,33400,0.0,56,0.0
OPP-234679,ACC-11477,2024-07-18,2024-07-21,Rep 34,Southeast,Real Estate,SMB,Partner,Proposal,1900,0.56,3,1064.0
OPP-234680,ACC-14921,2024-10-18,2024-11-15,Rep 3,Southwest,Healthcare,SMB,Inbound,Qualified,2100,0.22,28,462.0
OPP-234681,ACC-10001,2023-06-09,2023-07-24,Rep 12,West,Logistics,SMB,Inbound,Qualified,5800,0.22,45,1276.0
OPP-234682,ACC-11487,2023-06-06,2023-10-01,Rep 23,West,Software,Enterprise,Partner,Qualified,97000,0.22,117,21340.0
OPP-234683,ACC-10472,2025-04-06,2025-06-25,Rep 39,Midwest,Software,Mid-Market,Inbound,Proposal,51200,0.56,80,28672.0
OPP-234684,ACC-15718,2025-05-26,2025-06-22,Rep 25,Midwest,Manufacturing,Mid-Market,Paid Search,Qualified,14700,0.22,27,3234.0
OPP-234685,ACC-14813,2024-10-21,2025-01-15,Rep 11,West,Education,Mid-Market,Paid Search,Demo,97200,0.38,86,36936.0
OPP-234686,ACC-14690,2023-12-11,2024-01-21,Rep 26,West,Healthcare,Mid-Market,Referral,Demo,22400,0.38,41,8512.0
OPP-234687,ACC-10003,2023-04-05,2023-05-22,Rep 20,West,Finance,SMB,Partner,Qualified,12600,0.22,47,2772.0
OPP-234688,ACC-12786,2024-04-27,2024-05-24,Rep 26,Midwest,Education,SMB,Outbound,Negotiation,3400,0.72,27,2448.0
OPP-234689,ACC-11466,2025-02-14,2025-05-22,Rep 33,Southeast,Logistics,Mid-Market,Referral,Negotiation,14300,0.72,97,10296.0
OPP-234690,ACC-11754,2024-02-02,2024-03-21,Rep 10,West,Logistics,SMB,Event,Lead,5000,0.08,48,400.0
OPP-234691,ACC-10726,2023-09-19,2023-10-30,Rep 37,Southeast,Finance,SMB,Partner,Proposal,11800,0.56,41,6608.0
OPP-234692,ACC-11301,2025-02-08,2025-03-21,Rep 35,Southeast,Healthcare,Mid-Market,Outbound,Closed Lost,4900,0.0,41,0.0
OPP-234693,ACC-11926,2023-07-09,2023-08-17,Rep 27,Midwest,Logistics,Mid-Market,Event,Qualified,29000,0.22,39,6380.0
OPP-234694,ACC-15172,2025-05-08,2025-05-26,Rep 32,Northeast,Education,SMB,Event,Negotiation,1700,0.72,18,1224.0
OPP-234695,ACC-10755,2024-05-10,2024-07-03,Rep 24,Southwest,Healthcare,SMB,Partner,Proposal,9100,0.56,54,5096.0
OPP-234696,ACC-15548,2023-08-04,2023-10-07,Rep 38,Southeast,Healthcare,Mid-Market,Referral,Demo,36200,0.38,64,13756.0
OPP-234697,ACC-15506,2023-07-20,2023-09-08,Rep 37,Southwest,Retail,SMB,Outbound,Proposal,11000,0.56,50,6160.0
OPP-234698,ACC-14948,2023-07-21,2023-07-24,Rep 1,Midwest,Logistics,SMB,Inbound,Negotiation,3500,0.72,3,2520.0
OPP-234699,ACC-11306,2025-01-06,2025-01-16,Rep 1,Southeast,Education,SMB,Inbound,Qualified,9800,0.22,10,2156.0
OPP-234700,ACC-10671,2023-08-07,2023-11-20,Rep 20,Southwest,Retail,Enterprise,Partner,Lead,172200,0.08,105,13776.0
OPP-234701,ACC-14465,2025-06-15,2025-10-03,Rep 18,Northeast,Real Estate,Enterprise,Outbound,Demo,78600,0.38,110,29868.0
OPP-234702,ACC-10216,2024-02-05,2024-02-23,Rep 18,Northeast,Finance,SMB,Referral,Closed Won,6700,1.0,18,6700.0
OPP-234703,ACC-12390,2024-05-19,2024-08-27,Rep 40,Southwest,Logistics,Mid-Market,Inbound,Closed Lost,37900,0.0,100,0.0
OPP-234704,ACC-15008,2023-04-27,2023-06-25,Rep 41,Midwest,Logistics,SMB,Paid Search,Closed Won,15000,1.0,59,15000.0
OPP-234705,ACC-15194,2023-04-12,2023-05-13,Rep 41,West,Healthcare,SMB,Referral,Closed Won,6100,1.0,31,6100.0
OPP-234706,ACC-11549,2023-10-31,2024-01-08,Rep 10,Northeast,Healthcare,Mid-Market,Outbound,Closed Won,25500,1.0,69,25500.0
OPP-234707,ACC-14742,2023-10-13,2023-11-03,Rep 28,Midwest,Education,SMB,Inbound,Demo,21200,0.38,21,8056.0
OPP-234708,ACC-13389,2023-09-15,2024-01-02,Rep 30,West,Software,Enterprise,Outbound,Qualified,86100,0.22,109,18942.0
OPP-234709,ACC-11075,2024-10-03,2024-10-27,Rep 17,Midwest,Logistics,SMB,Referral,Closed Won,8200,1.0,24,8200.0
OPP-234710,ACC-11333,2023-02-08,2023-04-15,Rep 4,Southwest,Manufacturing,Mid-Market,Event,Closed Won,88400,1.0,66,88400.0
OPP-234711,ACC-12746,2024-12-31,2025-01-23,Rep 2,West,Real Estate,Mid-Market,Event,Closed Lost,57600,0.0,23,0.0
OPP-234712,ACC-12057,2024-01-12,2024-02-07,Rep 27,Midwest,Logistics,SMB,Event,Negotiation,21100,0.72,26,15192.0
OPP-234713,ACC-14552,2023-04-14,2023-07-10,Rep 26,Southeast,Retail,Enterprise,Referral,Closed Won,283200,1.0,87,283200.0
OPP-234714,ACC-15672,2023-04-20,2023-07-31,Rep 34,Southwest,Education,Enterprise,Event,Closed Won,157000,1.0,102,157000.0
OPP-234715,ACC-15788,2023-10-22,2023-12-15,Rep 25,West,Finance,Mid-Market,Inbound,Closed Lost,16800,0.0,54,0.0
OPP-234716,ACC-13636,2023-10-29,2023-12-09,Rep 34,Midwest,Education,SMB,Partner,Qualified,3400,0.22,41,748.0
OPP-234717,ACC-15972,2024-03-27,2024-06-03,Rep 1,Midwest,Logistics,Mid-Market,Referral,Demo,48400,0.38,68,18392.0
OPP-234718,ACC-12039,2025-03-14,2025-04-08,Rep 29,Southeast,Finance,SMB,Referral,Proposal,7800,0.56,25,4368.0
OPP-234719,ACC-11266,2024-10-05,2024-11-05,Rep 4,Southeast,Software,SMB,Referral,Closed Lost,6300,0.0,31,0.0
OPP-234720,ACC-15629,2024-04-18,2024-07-22,Rep 36,Midwest,Manufacturing,Enterprise,Event,Qualified,140500,0.22,95,30910.0
OPP-234721,ACC-12835,2024-06-09,2024-08-01,Rep 37,Northeast,Software,Mid-Market,Inbound,Proposal,51600,0.56,53,28896.0
OPP-234722,ACC-10957,2024-02-22,2024-04-21,Rep 3,Southwest,Logistics,Mid-Market,Partner,Lead,34800,0.08,59,2784.0
OPP-234723,ACC-12313,2024-06-26,2024-10-18,Rep 24,Southeast,Healthcare,Enterprise,Partner,Proposal,91200,0.56,114,51072.0
OPP-234724,ACC-13166,2025-03-16,2025-05-27,Rep 11,Midwest,Healthcare,Enterprise,Inbound,Proposal,117100,0.56,72,65576.0
OPP-234725,ACC-13539,2023-06-08,2023-06-11,Rep 15,Southwest,Real Estate,SMB,Outbound,Lead,6400,0.08,3,512.0
OPP-234726,ACC-14465,2023-05-10,2023-08-14,Rep 40,Northeast,Real Estate,Enterprise,Partner,Proposal,76800,0.56,96,43008.0
OPP-234727,ACC-13843,2024-03-12,2024-04-26,Rep 42,Northeast,Logistics,SMB,Paid Search,Closed Won,13400,1.0,45,13400.0
OPP-234728,ACC-15829,2023-07-07,2023-09-17,Rep 41,Northeast,Manufacturing,Mid-Market,Inbound,Proposal,14800,0.56,72,8288.0
OPP-234729,ACC-13764,2023-08-15,2023-10-14,Rep 17,Midwest,Finance,Mid-Market,Inbound,Demo,23800,0.38,60,9044.0
OPP-234730,ACC-15601,2024-10-17,2024-12-09,Rep 4,West,Healthcare,SMB,Paid Search,Negotiation,3800,0.72,53,2736.0
OPP-234731,ACC-13696,2024-11-30,2025-02-23,Rep 40,Southwest,Manufacturing,Enterprise,Referral,Qualified,172000,0.22,85,37840.0
OPP-234732,ACC-12812,2023-04-25,2023-07-13,Rep 1,Northeast,Retail,Mid-Market,Outbound,Qualified,21500,0.22,79,4730.0
OPP-234733,ACC-10448,2023-09-25,2023-11-13,Rep 26,Southwest,Retail,Mid-Market,Outbound,Lead,14600,0.08,49,1168.0
OPP-234734,ACC-15259,2023-06-20,2023-07-08,Rep 14,Southwest,Education,SMB,Paid Search,Lead,700,0.08,18,56.0
OPP-234735,ACC-12075,2024-07-03,2024-08-07,Rep 34,Southwest,Healthcare,Mid-Market,Referral,Lead,98300,0.08,35,7864.0
OPP-234736,ACC-15267,2024-01-11,2024-02-02,Rep 2,West,Real Estate,SMB,Referral,Closed Won,5900,1.0,22,5900.0
OPP-234737,ACC-11188,2024-01-28,2024-03-05,Rep 23,Midwest,Retail,Mid-Market,Outbound,Qualified,70900,0.22,37,15598.0
OPP-234738,ACC-15222,2025-06-10,2025-09-19,Rep 3,Northeast,Finance,Enterprise,Inbound,Negotiation,127200,0.72,101,91584.0
OPP-234739,ACC-15864,2024-09-10,2024-11-29,Rep 19,Southwest,Healthcare,SMB,Paid Search,Closed Won,30400,1.0,80,30400.0
OPP-234740,ACC-15409,2023-08-30,2023-11-26,Rep 5,Southwest,Healthcare,Enterprise,Outbound,Lead,81400,0.08,88,6512.0
OPP-234741,ACC-11553,2023-02-01,2023-03-24,Rep 25,Midwest,Education,SMB,Outbound,Demo,31700,0.38,51,12046.0
OPP-234742,ACC-13184,2025-04-14,2025-05-24,Rep 3,Northeast,Manufacturing,Mid-Market,Outbound,Proposal,66100,0.56,40,37016.0
OPP-234743,ACC-11368,2023-10-09,2023-12-04,Rep 35,Northeast,Manufacturing,SMB,Inbound,Negotiation,10800,0.72,56,7776.0
OPP-234744,ACC-13242,2024-02-17,2024-04-19,Rep 37,Midwest,Healthcare,SMB,Outbound,Proposal,1100,0.56,62,616.0
OPP-234745,ACC-11165,2023-07-19,2023-08-25,Rep 23,West,Finance,Mid-Market,Event,Demo,21300,0.38,37,8094.0
OPP-234746,ACC-12722,2024-05-10,2024-08-25,Rep 12,Northeast,Logistics,Enterprise,Referral,Closed Won,124500,1.0,107,124500.0
OPP-234747,ACC-13928,2023-09-02,2024-01-03,Rep 20,Southeast,Logistics,Enterprise,Outbound,Negotiation,31900,0.72,123,22968.0
OPP-234748,ACC-13079,2024-04-16,2024-04-20,Rep 37,Southeast,Software,SMB,Inbound,Proposal,2700,0.56,4,1512.0
OPP-234749,ACC-12144,2024-11-04,2024-12-17,Rep 26,Southwest,Software,SMB,Partner,Proposal,7600,0.56,43,4256.0
OPP-234750,ACC-12038,2023-10-23,2023-11-27,Rep 26,Midwest,Logistics,SMB,Partner,Lead,7000,0.08,35,560.0
OPP-234751,ACC-13104,2024-08-18,2024-10-13,Rep 1,Northeast,Real Estate,Mid-Market,Inbound,Demo,32600,0.38,56,12388.0
OPP-234752,ACC-12721,2023-01-05,2023-02-12,Rep 40,Southwest,Software,Mid-Market,Outbound,Negotiation,46500,0.72,38,33480.0
OPP-234753,ACC-10458,2023-09-27,2023-11-30,Rep 32,Southeast,Logistics,Mid-Market,Outbound,Lead,60200,0.08,64,4816.0
OPP-234754,ACC-13353,2024-07-18,2024-09-01,Rep 21,Southwest,Software,Mid-Market,Outbound,Negotiation,20400,0.72,45,14688.0
OPP-234755,ACC-12689,2024-08-04,2024-08-27,Rep 37,West,Logistics,SMB,Referral,Proposal,11700,0.56,23,6552.0
OPP-234756,ACC-13167,2023-04-27,2023-06-27,Rep 7,West,Finance,SMB,Event,Closed Won,7800,1.0,61,7800.0
OPP-234757,ACC-15705,2023-08-12,2023-12-18,Rep 26,West,Education,Enterprise,Inbound,Proposal,84500,0.56,128,47320.0
OPP-234758,ACC-14939,2024-08-18,2024-09-14,Rep 28,Midwest,Education,SMB,Partner,Demo,15800,0.38,27,6004.0
OPP-234759,ACC-12926,2024-02-17,2024-03-25,Rep 9,Midwest,Retail,SMB,Outbound,Demo,33300,0.38,37,12654.0
OPP-234760,ACC-10127,2024-02-24,2024-04-04,Rep 1,Midwest,Real Estate,SMB,Outbound,Qualified,4500,0.22,40,990.0
OPP-234761,ACC-14043,2024-08-30,2024-10-31,Rep 13,Southwest,Manufacturing,Mid-Market,Event,Demo,28000,0.38,62,10640.0
OPP-234762,ACC-11523,2024-10-23,2025-01-23,Rep 13,Southeast,Software,Enterprise,Paid Search,Demo,192400,0.38,92,73112.0
