account_id,account_name,industry,region,segment,employee_count,created_date
ACC-15652,Retail Client 5653,Retail,Midwest,SMB,137,2022-03-25
ACC-15653,Education Client 5654,Education,Southwest,SMB,92,2022-02-11
ACC-15654,Retail Client 5655,Retail,Northeast,Mid-Market,222,2024-11-23
ACC-15655,Manufacturing Client 5656,Manufacturing,Midwest,Mid-Market,223,2023-04-07
ACC-15656,Healthcare Client 5657,Healthcare,West,SMB,87,2023-01-25
ACC-15657,Finance Client 5658,Finance,Midwest,Mid-Market,460,2024-06-06
ACC-15658,Healthcare Client 5659,Healthcare,Midwest,Enterprise,1200,2024-01-04
ACC-15659,Finance Client 5660,Finance,Northeast,Mid-Market,333,2023-08-18
ACC-15660,Healthcare Client 5661,Healthcare,Southeast,SMB,41,2023-05-24
ACC-15661,Retail Client 5662,Retail,Southeast,Mid-Market,624,2023-08-25
ACC-15662,Healthcare Client 5663,Healthcare,Northeast,Mid-Market,278,2024-04-29
ACC-15663,Finance Client 5664,Finance,West,SMB,94,2024-01-28
ACC-15664,Manufacturing Client 5665,Manufacturing,Midwest,Mid-Market,288,2022-12-24
ACC-15665,Education Client 5666,Education,Northeast,Mid-Market,591,2025-01-04
ACC-15666,Manufacturing Client 5667,Manufacturing,Southwest,Mid-Market,410,2024-04-19
ACC-15667,Logistics Client 5668,Logistics,West,Mid-Market,967,2022-02-25
ACC-15668,Real Estate Client 5669,Real Estate,Southwest,SMB,183,2023-07-04
ACC-15669,Logistics Client 5670,Logistics,West,SMB,65,2024-11-11
ACC-15670,Retail Client 5671,Retail,West,Enterprise,939,2022-04-16
ACC-15671,Manufacturing Client 5672,Manufacturing,Southeast,SMB,163,2024-02-07
ACC-15672,Education Client 5673,Education,Southwest,Enterprise,1276,2024-05-28
ACC-15673,Logistics Client 5674,Logistics,Southwest,Mid-Market,1109,2022-08-01
ACC-15674,Finance Client 5675,Finance,Northeast,Mid-Market,846,2023-06-02
ACC-15675,Retail Client 5676,Retail,Southwest,SMB,96,2023-06-07
ACC-15676,Manufacturing Client 5677,Manufacturing,Southeast,SMB,38,2024-08-06
ACC-15677,Retail Client 5678,Retail,Midwest,Mid-Market,299,2024-07-19
ACC-15678,Retail Client 5679,Retail,Midwest,SMB,215,2022-05-07
ACC-15679,Finance Client 5680,Finance,Northeast,Mid-Market,488,2022-04-30
ACC-15680,Education Client 5681,Education,West,Mid-Market,262,2022-08-23
ACC-15681,Retail Client 5682,Retail,West,SMB,113,2023-11-07
ACC-15682,Software Client 5683,Software,Northeast,SMB,53,2025-02-13
ACC-15683,Real Estate Client 5684,Real Estate,Southeast,SMB,94,2022-06-03
ACC-15684,Healthcare Client 5685,Healthcare,Southwest,SMB,93,2023-05-27
ACC-15685,Education Client 5686,Education,West,Mid-Market,340,2022-05-18
ACC-15686,Software Client 5687,Software,Southwest,SMB,42,2022-05-29
ACC-15687,Healthcare Client 5688,Healthcare,Northeast,Mid-Market,99,2024-08-26
ACC-15688,Software Client 5689,Software,Southeast,SMB,81,2022-08-15
ACC-15689,Software Client 5690,Software,Midwest,Mid-Market,830,2024-07-29
ACC-15690,Software Client 5691,Software,Southwest,SMB,84,2023-07-03
ACC-15691,Retail Client 5692,Retail,Midwest,Mid-Market,632,2023-06-07
ACC-15692,Logistics Client 5693,Logistics,Northeast,SMB,62,2022-10-02
ACC-15693,Logistics Client 5694,Logistics,West,Mid-Market,433,2024-08-20
ACC-15694,Finance Client 5695,Finance,Southeast,SMB,110,2022-05-12
ACC-15695,Logistics Client 5696,Logistics,Southeast,SMB,64,2022-06-27
ACC-15696,Software Client 5697,Software,Southwest,SMB,33,2023-07-13
ACC-15697,Logistics Client 5698,Logistics,Northeast,Enterprise,626,2024-04-03
ACC-15698,Logistics Client 5699,Logistics,Southwest,SMB,65,2022-09-29
ACC-15699,Healthcare Client 5700,Healthcare,West,Enterprise,1588,2023-12-01
ACC-15700,Logistics Client 5701,Logistics,Southeast,SMB,125,2023-09-07
ACC-15701,Real Estate Client 5702,Real Estate,Northeast,Mid-Market,578,2022-01-23
ACC-15702,Software Client 5703,Software,Southeast,Mid-Market,255,2024-12-27
ACC-15703,Education Client 5704,Education,West,SMB,71,2023-09-04
ACC-15704,Healthcare Client 5705,Healthcare,Midwest,SMB,49,2023-05-07
ACC-15705,Education Client 5706,Education,West,Enterprise,2521,2022-12-06
ACC-15706,Finance Client 5707,Finance,Northeast,SMB,46,2024-11-04
ACC-15707,Logistics Client 5708,Logistics,Midwest,SMB,62,2024-05-29
ACC-15708,Manufacturing Client 5709,Manufacturing,Southeast,SMB,112,2023-07-26
ACC-15709,Manufacturing Client 5710,Manufacturing,Midwest,Enterprise,978,2023-08-12
ACC-15710,Healthcare Client 5711,Healthcare,Southeast,SMB,72,2024-10-05
ACC-15711,Manufacturing Client 5712,Manufacturing,Northeast,Mid-Market,246,2024-08-07
ACC-15712,Real Estate Client 5713,Real Estate,Southeast,SMB,169,2022-03-25
ACC-15713,Manufacturing Client 5714,Manufacturing,West,Enterprise,2847,2024-08-23
ACC-15714,Education Client 5715,Education,Northeast,Mid-Market,333,2022-07-01
ACC-15715,Healthcare Client 5716,Healthcare,Southeast,SMB,59,2022-12-15
ACC-15716,Logistics Client 5717,Logistics,Northeast,SMB,77,2024-07-20
ACC-15717,Logistics Client 5718,Logistics,Southwest,Enterprise,1073,2023-03-26
ACC-15718,Manufacturing Client 5719,Manufacturing,Midwest,Mid-Market,640,2025-01-18
ACC-15719,Logistics Client 5720,Logistics,Southeast,Mid-Market,434,2023-12-12
ACC-15720,Healthcare Client 5721,Healthcare,Midwest,SMB,155,2023-07-16
ACC-15721,Software Client 5722,Software,Southeast,SMB,58,2024-10-10
ACC-15722,Retail Client 5723,Retail,West,Mid-Market,486,2024-08-26
ACC-15723,Finance Client 5724,Finance,Northeast,SMB,120,2024-07-27
ACC-15724,Healthcare Client 5725,Healthcare,Southeast,Mid-Market,484,2024-12-10
ACC-15725,Finance Client 5726,Finance,Southeast,SMB,102,2022-04-07
ACC-15726,Education Client 5727,Education,West,Enterprise,1503,2022-03-07
ACC-15727,Logistics Client 5728,Logistics,Southwest,SMB,59,2024-01-15
ACC-15728,Logistics Client 5729,Logistics,Southwest,Mid-Market,377,2024-08-06
ACC-15729,Software Client 5730,Software,Midwest,SMB,211,2022-10-23
ACC-15730,Logistics Client 5731,Logistics,Northeast,SMB,271,2024-06-16
ACC-15731,Education Client 5732,Education,West,SMB,75,2024-04-12
ACC-15732,Education Client 5733,Education,Northeast,SMB,97,2022-09-26
ACC-15733,Logistics Client 5734,Logistics,Midwest,SMB,75,2024-03-14
ACC-15734,Real Estate Client 5735,Real Estate,Southeast,Mid-Market,388,2024-09-22
ACC-15735,Software Client 5736,Software,Northeast,Enterprise,1222,2025-01-26
ACC-15736,Education Client 5737,Education,Northeast,SMB,48,2024-10-11
ACC-15737,Finance Client 5738,Finance,Northeast,SMB,210,2025-01-31
ACC-15738,Software Client 5739,Software,Midwest,Mid-Market,279,2024-07-22
ACC-15739,Healthcare Client 5740,Healthcare,Northeast,SMB,163,2022-08-26
ACC-15740,Real Estate Client 5741,Real Estate,West,SMB,26,2023-01-04
ACC-15741,Real Estate Client 5742,Real Estate,West,Mid-Market,208,2024-12-05
ACC-15742,Finance Client 5743,Finance,West,SMB,144,2023-04-14
ACC-15743,Retail Client 5744,Retail,Northeast,Enterprise,1204,2024-12-08
ACC-15744,Software Client 5745,Software,Midwest,Mid-Market,506,2022-12-15
ACC-15745,Real Estate Client 5746,Real Estate,Southwest,Mid-Market,440,2023-10-27
ACC-15746,Retail Client 5747,Retail,Midwest,SMB,119,2024-03-18
ACC-15747,Software Client 5748,Software,West,SMB,51,2024-11-02
ACC-15748,Logistics Client 5749,Logistics,Southwest,SMB,100,2023-05-05
ACC-15749,Finance Client 5750,Finance,Southeast,Enterprise,1719,2022-06-07
ACC-15750,Manufacturing Client 5751,Manufacturing,Northeast,SMB,82,2022-03-06
ACC-15751,Retail Client 5752,Retail,Midwest,Enterprise,1017,2022-09-17
ACC-15752,Healthcare Client 5753,Healthcare,West,Mid-Market,160,2023-10-29
ACC-15753,Manufacturing Client 5754,Manufacturing,Midwest,Mid-Market,647,2024-12-25
ACC-15754,Logistics Client 5755,Logistics,West,Mid-Market,266,2023-05-31
ACC-15755,Logistics Client 5756,Logistics,Southeast,SMB,74,2023-08-04
ACC-15756,Retail Client 5757,Retail,West,Mid-Market,53,2022-12-11
ACC-15757,Retail Client 5758,Retail,Southeast,SMB,29,2023-09-26
ACC-15758,Retail Client 5759,Retail,Southeast,SMB,78,2024-04-08
ACC-15759,Manufacturing Client 5760,Manufacturing,Southeast,SMB,319,2024-05-19
ACC-15760,Real Estate Client 5761,Real Estate,Midwest,Mid-Market,180,2022-07-15
ACC-15761,Education Client 5762,Education,Southeast,SMB,116,2022-04-19
ACC-15762,Software Client 5763,Software,Northeast,SMB,24,2023-03-25
ACC-15763,Education Client 5764,Education,Southwest,SMB,54,2022-02-02
ACC-15764,Retail Client 5765,Retail,West,SMB,103,2023-06-29
ACC-15765,Finance Client 5766,Finance,Southeast,SMB,49,2022-09-29
ACC-15766,Software Client 5767,Software,West,Mid-Market,581,2024-03-19
ACC-15767,Software Client 5768,Software,Midwest,Mid-Market,403,2024-10-22
ACC-15768,Software Client 5769,Software,Southwest,Enterprise,1116,2023-10-30
ACC-15769,Real Estate Client 5770,Real Estate,Southwest,SMB,78,2022-01-14
ACC-15770,Finance Client 5771,Finance,Southwest,SMB,70,2022-07-18
ACC-15771,Education Client 5772,Education,Southeast,Mid-Market,337,2024-10-22
ACC-15772,Software Client 5773,Software,West,SMB,40,2022-10-16
ACC-15773,Retail Client 5774,Retail,Northeast,Enterprise,1179,2022-05-08
ACC-15774,Education Client 5775,Education,Midwest,SMB,83,2023-04-27
ACC-15775,Software Client 5776,Software,Southwest,Mid-Market,315,2024-06-29
ACC-15776,Education Client 5777,Education,Northeast,Mid-Market,264,2022-11-07
ACC-15777,Real Estate Client 5778,Real Estate,Southwest,Enterprise,2198,2024-05-17
ACC-15778,Real Estate Client 5779,Real Estate,West,Mid-Market,828,2023-04-08
ACC-15779,Retail Client 5780,Retail,Southwest,SMB,152,2023-10-08
ACC-15780,Real Estate Client 5781,Real Estate,Southeast,SMB,145,2022-07-02
ACC-15781,Logistics Client 5782,Logistics,Southeast,SMB,40,2022-04-02
ACC-15782,Logistics Client 5783,Logistics,Southwest,Mid-Market,1726,2023-10-23
ACC-15783,Retail Client 5784,Retail,Southwest,Mid-Market,562,2022-05-19
ACC-15784,Retail Client 5785,Retail,West,Mid-Market,202,2023-12-19
ACC-15785,Healthcare Client 5786,Healthcare,West,SMB,53,2024-10-13
ACC-15786,Finance Client 5787,Finance,Southeast,SMB,53,2022-10-20
ACC-15787,Education Client 5788,Education,Southeast,Mid-Market,396,2023-10-18
ACC-15788,Finance Client 5789,Finance,West,Mid-Market,246,2022-07-09
ACC-15789,Education Client 5790,Education,Southeast,Mid-Market,542,2024-11-17
ACC-15790,Real Estate Client 5791,Real Estate,West,Enterprise,1087,2022-05-04
ACC-15791,Real Estate Client 5792,Real Estate,Southwest,SMB,129,2023-05-08
ACC-15792,Education Client 5793,Education,Northeast,Enterprise,2455,2022-02-25
ACC-15793,Healthcare Client 5794,Healthcare,West,Enterprise,1870,2023-06-07
ACC-15794,Logistics Client 5795,Logistics,Midwest,SMB,121,2024-08-05
ACC-15795,Healthcare Client 5796,Healthcare,Northeast,Enterprise,591,2023-03-25
ACC-15796,Finance Client 5797,Finance,Midwest,Mid-Market,496,2025-02-08
ACC-15797,Healthcare Client 5798,Healthcare,Southwest,Enterprise,1529,2024-04-15
ACC-15798,Manufacturing Client 5799,Manufacturing,Midwest,Enterprise,1754,2025-02-09
ACC-15799,Healthcare Client 5800,Healthcare,Northeast,SMB,173,2022-02-07
ACC-15800,Software Client 5801,Software,Midwest,Enterprise,763,2023-05-11
ACC-15801,Real Estate Client 5802,Real Estate,Northeast,SMB,93,2024-02-01
ACC-15802,Real Estate Client 5803,Real Estate,Southwest,SMB,115,2022-08-24
ACC-15803,Logistics Client 5804,Logistics,Northeast,SMB,51,2023-05-06
ACC-15804,Software Client 5805,Software,Midwest,SMB,71,2025-02-13
ACC-15805,Healthcare Client 5806,Healthcare,Southwest,Mid-Market,260,2024-10-20
ACC-15806,Real Estate Client 5807,Real Estate,Northeast,Mid-Market,486,2023-08-01
ACC-15807,Software Client 5808,Software,Midwest,Mid-Market,664,2024-05-27
ACC-15808,Real Estate Client 5809,Real Estate,Southeast,Mid-Market,232,2022-02-26
ACC-15809,Healthcare Client 5810,Healthcare,Southeast,Mid-Market,349,2024-06-09
ACC-15810,Healthcare Client 5811,Healthcare,Southwest,Mid-Market,135,2023-12-13
ACC-15811,Healthcare Client 5812,Healthcare,West,Enterprise,4782,2022-07-07
ACC-15812,Manufacturing Client 5813,Manufacturing,Northeast,SMB,75,2025-01-14
ACC-15813,Real Estate Client 5814,Real Estate,Midwest,SMB,68,2023-01-31
ACC-15814,Real Estate Client 5815,Real Estate,West,SMB,220,2022-08-20
ACC-15815,Retail Client 5816,Retail,Midwest,Mid-Market,417,2022-02-05
ACC-15816,Healthcare Client 5817,Healthcare,Southwest,Mid-Market,449,2022-05-27
ACC-15817,Education Client 5818,Education,Southwest,Enterprise,808,2024-01-14
ACC-15818,Software Client 5819,Software,Northeast,Mid-Market,1169,2024-08-08
ACC-15819,Retail Client 5820,Retail,Northeast,SMB,28,2024-02-28
ACC-15820,Healthcare Client 5821,Healthcare,Northeast,SMB,24,2023-11-27
ACC-15821,Healthcare Client 5822,Healthcare,Midwest,SMB,69,2022-12-07
ACC-15822,Real Estate Client 5823,Real Estate,Southeast,Mid-Market,406,2024-12-12
ACC-15823,Healthcare Client 5824,Healthcare,Northeast,Mid-Market,788,2023-10-01
ACC-15824,Healthcare Client 5825,Healthcare,Midwest,SMB,60,2022-11-24
ACC-15825,Healthcare Client 5826,Healthcare,Northeast,SMB,54,2022-06-15
ACC-15826,Manufacturing Client 5827,Manufacturing,Northeast,SMB,91,2025-01-23
ACC-15827,Education Client 5828,Education,Northeast,Mid-Market,373,2022-02-05
ACC-15828,Software Client 5829,Software,West,SMB,64,2022-03-21
ACC-15829,Manufacturing Client 5830,Manufacturing,Northeast,Mid-Market,403,2024-11-01
ACC-15830,Education Client 5831,Education,Southwest,SMB,102,2024-01-05
ACC-15831,Education Client 5832,Education,Northeast,Mid-Market,348,2024-08-16
ACC-15832,Education Client 5833,Education,Midwest,Enterprise,1752,2024-06-11
ACC-15833,Retail Client 5834,Retail,Southeast,Mid-Market,126,2022-02-14
ACC-15834,Retail Client 5835,Retail,Midwest,SMB,97,2022-10-10
ACC-15835,Software Client 5836,Software,West,Enterprise,831,2022-09-16
ACC-15836,Logistics Client 5837,Logistics,Southwest,Mid-Market,214,2023-07-13
ACC-15837,Software Client 5838,Software,Northeast,Mid-Market,370,2024-10-11
ACC-15838,Real Estate Client 5839,Real Estate,Midwest,Mid-Market,240,2023-09-05
ACC-15839,Healthcare Client 5840,Healthcare,Northeast,Mid-Market,660,2023-04-30
ACC-15840,Software Client 5841,Software,Southwest,SMB,103,2024-11-15
ACC-15841,Retail Client 5842,Retail,Midwest,SMB,33,2024-01-10
ACC-15842,Finance Client 5843,Finance,Northeast,Enterprise,1998,2024-02-06
ACC-15843,Logistics Client 5844,Logistics,Midwest,Mid-Market,443,2023-06-08
ACC-15844,Finance Client 5845,Finance,Northeast,Enterprise,3310,2024-11-09
ACC-15845,Logistics Client 5846,Logistics,Southeast,Mid-Market,489,2023-06-15
ACC-15846,Healthcare Client 5847,Healthcare,Northeast,Mid-Market,242,2024-03-13
ACC-15847,Manufacturing Client 5848,Manufacturing,Northeast,SMB,103,2023-12-21
ACC-15848,Logistics Client 5849,Logistics,Southwest,Mid-Market,265,2024-06-02
ACC-15849,Healthcare Client 5850,Healthcare,Northeast,Enterprise,1744,2023-03-09
ACC-15850,Manufacturing Client 5851,Manufacturing,Northeast,Enterprise,889,2022-01-23
ACC-15851,Logistics Client 5852,Logistics,West,SMB,102,2022-07-23
ACC-15852,Manufacturing Client 5853,Manufacturing,Southeast,SMB,74,2022-06-09
ACC-15853,Healthcare Client 5854,Healthcare,Northeast,Enterprise,320,2024-10-05
ACC-15854,Finance Client 5855,Finance,Northeast,SMB,39,2024-05-11
ACC-15855,Education Client 5856,Education,Southwest,Mid-Market,636,2022-04-21
ACC-15856,Finance Client 5857,Finance,Southeast,Enterprise,1450,2023-03-09
ACC-15857,Logistics Client 5858,Logistics,Northeast,SMB,85,2022-11-07
ACC-15858,Healthcare Client 5859,Healthcare,Southeast,SMB,66,2022-06-06
ACC-15859,Healthcare Client 5860,Healthcare,Southwest,Mid-Market,1197,2022-03-03
ACC-15860,Manufacturing Client 5861,Manufacturing,Southeast,Enterprise,1366,2024-11-05
ACC-15861,Education Client 5862,Education,Southwest,Enterprise,2618,2023-03-13
ACC-15862,Manufacturing Client 5863,Manufacturing,Northeast,SMB,40,2022-04-06
ACC-15863,Healthcare Client 5864,Healthcare,Northeast,Enterprise,2537,2024-11-23
ACC-15864,Healthcare Client 5865,Healthcare,Southwest,SMB,94,2024-05-15
ACC-15865,Software Client 5866,Software,Northeast,Mid-Market,194,2022-02-06
ACC-15866,Finance Client 5867,Finance,Southwest,SMB,141,2024-04-13
ACC-15867,Healthcare Client 5868,Healthcare,Southwest,Enterprise,1338,2022-09-02
ACC-15868,Retail Client 5869,Retail,Northeast,Enterprise,2420,2023-02-22
ACC-15869,Logistics Client 5870,Logistics,Southwest,Enterprise,2206,2024-05-13
ACC-15870,Finance Client 5871,Finance,Southwest,SMB,85,2023-05-24
ACC-15871,Logistics Client 5872,Logistics,Southwest,Mid-Market,556,2025-02-23
ACC-15872,Software Client 5873,Software,Midwest,SMB,58,2025-01-16
ACC-15873,Education Client 5874,Education,West,Mid-Market,308,2024-06-11
ACC-15874,Software Client 5875,Software,West,SMB,78,2024-04-15
ACC-15875,Education Client 5876,Education,Southwest,Mid-Market,231,2022-04-16
ACC-15876,Finance Client 5877,Finance,Midwest,Mid-Market,250,2023-08-05
ACC-15877,Real Estate Client 5878,Real Estate,Midwest,Mid-Market,105,2023-07-14
ACC-15878,Finance Client 5879,Finance,Northeast,Mid-Market,550,2023-12-07
ACC-15879,Real Estate Client 5880,Real Estate,Midwest,SMB,140,2024-11-19
ACC-15880,Retail Client 5881,Retail,Southeast,SMB,65,2023-01-16
ACC-15881,Education Client 5882,Education,Southeast,Mid-Market,429,2022-10-25
ACC-15882,Software Client 5883,Software,West,Enterprise,1263,2024-02-03
ACC-15883,Retail Client 5884,Retail,Northeast,SMB,72,2022-11-10
ACC-15884,Retail Client 5885,Retail,Southwest,SMB,30,2025-02-05
ACC-15885,Software Client 5886,Software,Southeast,Mid-Market,383,2023-09-09
ACC-15886,Education Client 5887,Education,West,SMB,97,2025-01-12
ACC-15887,Manufacturing Client 5888,Manufacturing,West,SMB,40,2023-01-25
ACC-15888,Healthcare Client 5889,Healthcare,Midwest,Mid-Market,202,2024-03-13
ACC-15889,Logistics Client 5890,Logistics,Southwest,Mid-Market,712,2024-02-08
ACC-15890,Real Estate Client 5891,Real Estate,Southwest,Enterprise,2184,2022-08-07
ACC-15891,Retail Client 5892,Retail,Southeast,Enterprise,1476,2023-05-20
ACC-15892,Retail Client 5893,Retail,Southwest,Enterprise,1768,2023-06-01
ACC-15893,Logistics Client 5894,Logistics,Midwest,Mid-Market,154,2023-10-27
ACC-15894,Manufacturing Client 5895,Manufacturing,West,Mid-Market,251,2024-07-20
ACC-15895,Manufacturing Client 5896,Manufacturing,Northeast,SMB,241,2024-05-03
ACC-15896,Manufacturing Client 5897,Manufacturing,Northeast,SMB,160,2023-06-18
ACC-15897,Logistics Client 5898,Logistics,West,Enterprise,2071,2022-04-30
ACC-15898,Healthcare Client 5899,Healthcare,Southeast,Enterprise,1223,2024-08-28
ACC-15899,Logistics Client 5900,Logistics,Southwest,SMB,141,2024-02-13
ACC-15900,Real Estate Client 5901,Real Estate,Southeast,Mid-Market,242,2023-08-20
ACC-15901,Retail Client 5902,Retail,West,SMB,32,2024-03-07
ACC-15902,Logistics Client 5903,Logistics,Southwest,Mid-Market,318,2023-07-04
ACC-15903,Software Client 5904,Software,Southwest,Enterprise,570,2023-12-19
ACC-15904,Education Client 5905,Education,Southeast,SMB,116,2022-04-11
ACC-15905,Education Client 5906,Education,Southeast,SMB,108,2024-02-26
ACC-15906,Healthcare Client 5907,Healthcare,Southeast,Mid-Market,257,2023-06-10
ACC-15907,Software Client 5908,Software,Northeast,SMB,115,2022-12-08
ACC-15908,Manufacturing Client 5909,Manufacturing,Midwest,Mid-Market,301,2024-05-05
ACC-15909,Software Client 5910,Software,West,Mid-Market,296,2023-12-20
ACC-15910,Logistics Client 5911,Logistics,Midwest,Mid-Market,139,2022-12-22
ACC-15911,Finance Client 5912,Finance,Southwest,Mid-Market,243,2024-01-12
ACC-15912,Software Client 5913,Software,Southwest,Enterprise,1121,2023-09-09
ACC-15913,Retail Client 5914,Retail,Northeast,SMB,50,2024-06-09
ACC-15914,Software Client 5915,Software,Midwest,Mid-Market,234,2024-12-29
ACC-15915,Retail Client 5916,Retail,Southwest,SMB,63,2024-03-19
ACC-15916,Healthcare Client 5917,Healthcare,Southwest,Mid-Market,249,2022-08-12
ACC-15917,Education Client 5918,Education,Midwest,SMB,63,2023-10-24
ACC-15918,Education Client 5919,Education,Midwest,Mid-Market,743,2024-06-22
ACC-15919,Real Estate Client 5920,Real Estate,Southwest,SMB,101,2022-09-24
ACC-15920,Real Estate Client 5921,Real Estate,Northeast,Mid-Market,448,2024-06-07
ACC-15921,Software Client 5922,Software,Southeast,SMB,48,2024-11-04
