activity_id,opportunity_id,activity_type,activity_date,status,owner
TASK-316175,OPP-213140,Call,2024-08-19,Completed,Rep 21
TASK-316176,OPP-230245,Call,2023-04-11,Completed,Rep 39
TASK-316177,OPP-232650,Contract Review,2025-01-24,Completed,Rep 40
TASK-316178,OPP-236344,Follow-up,2023-10-29,Completed,Rep 17
TASK-316179,OPP-225022,Demo,2025-01-18,Completed,Rep 1
TASK-316180,OPP-232610,Contract Review,2023-03-05,Completed,Rep 42
TASK-316181,OPP-230229,Contract Review,2024-01-04,Completed,Rep 4
TASK-316182,OPP-248347,Proposal Sent,2025-05-03,Completed,Rep 40
TASK-316183,OPP-205720,Call,2024-09-02,Completed,Rep 39
TASK-316184,OPP-212466,Email,2023-04-13,Completed,Rep 18
TASK-316185,OPP-243900,Proposal Sent,2023-10-20,Completed,Rep 1
TASK-316186,OPP-226617,Proposal Sent,2023-10-06,Open,Rep 38
TASK-316187,OPP-234140,Call,2023-02-19,Completed,Rep 7
TASK-316188,OPP-212769,Email,2023-02-12,Open,Rep 9
TASK-316189,OPP-210458,Email,2025-03-09,Completed,Rep 11
TASK-316190,OPP-234353,Contract Review,2023-06-06,Completed,Rep 4
TASK-316191,OPP-243166,Email,2023-12-05,Completed,Rep 8
TASK-316192,OPP-221922,Email,2023-06-13,Completed,Rep 13
TASK-316193,OPP-245694,Email,2025-03-20,Completed,Rep 12
TASK-316194,OPP-211728,Call,2023-11-29,Completed,Rep 6
TASK-316195,OPP-227456,Call,2023-02-13,Blocked,Rep 38
TASK-316196,OPP-202171,Demo,2025-05-29,Completed,Rep 30
TASK-316197,OPP-205530,Call,2023-01-22,Completed,Rep 4
TASK-316198,OPP-226865,Email,2025-02-15,Completed,Rep 26
TASK-316199,OPP-206617,Call,2023-06-14,Completed,Rep 17
TASK-316200,OPP-209686,Proposal Sent,2024-05-24,Completed,Rep 3
TASK-316201,OPP-238339,Email,2023-08-29,Completed,Rep 40
TASK-316202,OPP-225337,Call,2025-06-19,Completed,Rep 31
TASK-316203,OPP-214710,Contract Review,2023-08-06,Completed,Rep 23
TASK-316204,OPP-209230,Email,2025-06-01,Open,Rep 1
TASK-316205,OPP-206783,Proposal Sent,2025-03-10,Completed,Rep 19
TASK-316206,OPP-206023,Follow-up,2023-11-10,Completed,Rep 34
TASK-316207,OPP-226691,Contract Review,2024-09-30,Completed,Rep 32
TASK-316208,OPP-231523,Email,2024-01-15,Completed,Rep 22
TASK-316209,OPP-221014,Email,2025-01-12,Completed,Rep 9
TASK-316210,OPP-234415,Proposal Sent,2024-01-22,Completed,Rep 31
TASK-316211,OPP-207357,Demo,2023-07-05,Completed,Rep 8
TASK-316212,OPP-218067,Call,2023-01-27,Completed,Rep 7
TASK-316213,OPP-206310,Follow-up,2024-02-28,Completed,Rep 33
TASK-316214,OPP-213563,Follow-up,2023-12-24,Completed,Rep 3
TASK-316215,OPP-227780,Proposal Sent,2023-04-17,Open,Rep 1
TASK-316216,OPP-246466,Call,2024-05-27,Open,Rep 1
TASK-316217,OPP-229038,Follow-up,2024-06-22,Open,Rep 28
TASK-316218,OPP-213161,Email,2025-01-22,Blocked,Rep 4
TASK-316219,OPP-243493,Email,2023-06-10,Completed,Rep 36
TASK-316220,OPP-223902,Email,2023-03-21,Completed,Rep 27
TASK-316221,OPP-242164,Follow-up,2023-09-25,Open,Rep 5
TASK-316222,OPP-221423,Demo,2023-04-13,Completed,Rep 12
TASK-316223,OPP-246093,Call,2025-02-18,Completed,Rep 33
TASK-316224,OPP-236236,Demo,2024-01-11,Open,Rep 27
TASK-316225,OPP-219985,Proposal Sent,2023-08-29,Completed,Rep 37
TASK-316226,OPP-245749,Follow-up,2024-12-28,Open,Rep 24
TASK-316227,OPP-203148,Email,2023-10-25,Completed,Rep 29
TASK-316228,OPP-227094,Call,2024-09-23,Completed,Rep 35
TASK-316229,OPP-241793,Email,2024-06-01,Completed,Rep 33
TASK-316230,OPP-207824,Email,2024-11-27,Completed,Rep 41
TASK-316231,OPP-200166,Email,2024-11-03,Completed,Rep 20
TASK-316232,OPP-226949,Call,2023-10-18,Open,Rep 38
TASK-316233,OPP-247556,Call,2024-06-04,Completed,Rep 19
TASK-316234,OPP-210821,Call,2025-03-26,Completed,Rep 7
TASK-316235,OPP-238632,Demo,2024-05-26,Open,Rep 24
TASK-316236,OPP-231793,Call,2023-12-10,Completed,Rep 22
TASK-316237,OPP-219388,Call,2023-03-31,Completed,Rep 32
TASK-316238,OPP-222949,Call,2023-10-14,Open,Rep 21
TASK-316239,OPP-228212,Follow-up,2023-08-25,Completed,Rep 37
TASK-316240,OPP-224623,Follow-up,2023-06-28,Completed,Rep 37
TASK-316241,OPP-215896,Email,2023-06-17,Completed,Rep 15
TASK-316242,OPP-249610,Email,2025-05-20,Completed,Rep 23
TASK-316243,OPP-219954,Contract Review,2024-12-06,Completed,Rep 3
TASK-316244,OPP-230124,Demo,2024-03-31,Open,Rep 2
TASK-316245,OPP-238412,Email,2024-03-30,Completed,Rep 9
TASK-316246,OPP-244280,Email,2024-11-21,Completed,Rep 30
TASK-316247,OPP-249497,Demo,2024-11-21,Open,Rep 42
TASK-316248,OPP-218371,Call,2024-11-29,Completed,Rep 24
TASK-316249,OPP-204712,Email,2024-11-08,Completed,Rep 16
TASK-316250,OPP-202969,Call,2023-05-03,Completed,Rep 40
TASK-316251,OPP-235493,Call,2024-04-02,Completed,Rep 3
TASK-316252,OPP-235767,Email,2025-05-22,Completed,Rep 40
TASK-316253,OPP-243344,Follow-up,2024-12-21,Completed,Rep 18
TASK-316254,OPP-247252,Call,2023-03-06,Completed,Rep 17
TASK-316255,OPP-214950,Email,2023-04-21,Completed,Rep 35
TASK-316256,OPP-220848,Demo,2023-02-09,Open,Rep 21
TASK-316257,OPP-223707,Proposal Sent,2024-05-03,Completed,Rep 2
TASK-316258,OPP-210109,Call,2025-02-25,Completed,Rep 26
TASK-316259,OPP-216450,Demo,2025-01-30,Completed,Rep 30
TASK-316260,OPP-208916,Call,2023-08-01,Completed,Rep 16
TASK-316261,OPP-249727,Proposal Sent,2023-01-31,Completed,Rep 31
TASK-316262,OPP-203217,Call,2023-08-19,Open,Rep 5
TASK-316263,OPP-249131,Follow-up,2024-06-11,Completed,Rep 1
TASK-316264,OPP-211448,Call,2023-04-12,Completed,Rep 33
TASK-316265,OPP-213794,Contract Review,2024-06-09,Open,Rep 16
TASK-316266,OPP-212583,Call,2025-01-08,Open,Rep 41
TASK-316267,OPP-212238,Call,2024-12-13,Blocked,Rep 40
TASK-316268,OPP-202919,Call,2023-04-18,Completed,Rep 29
TASK-316269,OPP-215683,Proposal Sent,2023-03-02,Completed,Rep 16
TASK-316270,OPP-233699,Proposal Sent,2023-11-06,Completed,Rep 6
TASK-316271,OPP-208945,Call,2023-05-01,Completed,Rep 34
TASK-316272,OPP-212549,Demo,2025-05-07,Completed,Rep 13
TASK-316273,OPP-205300,Email,2024-07-27,Open,Rep 34
TASK-316274,OPP-212762,Demo,2024-06-14,Completed,Rep 22
TASK-316275,OPP-212031,Call,2025-02-22,Open,Rep 30
TASK-316276,OPP-203095,Contract Review,2024-09-19,Completed,Rep 7
TASK-316277,OPP-249387,Demo,2024-11-10,Completed,Rep 12
TASK-316278,OPP-210989,Follow-up,2024-09-28,Completed,Rep 37
TASK-316279,OPP-201964,Contract Review,2024-10-25,Open,Rep 17
TASK-316280,OPP-210839,Email,2023-04-06,Completed,Rep 32
TASK-316281,OPP-216452,Email,2023-06-27,Open,Rep 20
TASK-316282,OPP-227067,Call,2025-05-08,Completed,Rep 33
TASK-316283,OPP-232581,Call,2023-04-16,Completed,Rep 42
TASK-316284,OPP-210693,Call,2024-11-23,Completed,Rep 24
TASK-316285,OPP-245614,Proposal Sent,2024-06-30,Completed,Rep 32
TASK-316286,OPP-243585,Demo,2023-05-03,Completed,Rep 16
TASK-316287,OPP-222710,Follow-up,2024-05-16,Open,Rep 24
TASK-316288,OPP-209378,Call,2024-07-26,Completed,Rep 34
TASK-316289,OPP-204130,Follow-up,2023-08-21,Completed,Rep 9
TASK-316290,OPP-220257,Call,2024-03-07,Completed,Rep 14
TASK-316291,OPP-216120,Call,2024-08-27,Completed,Rep 16
TASK-316292,OPP-231146,Email,2023-12-14,Open,Rep 1
TASK-316293,OPP-237121,Demo,2024-11-06,Completed,Rep 5
TASK-316294,OPP-238844,Call,2023-09-08,Completed,Rep 1
TASK-316295,OPP-225935,Demo,2023-10-16,Completed,Rep 28
TASK-316296,OPP-243196,Proposal Sent,2024-05-01,Open,Rep 20
TASK-316297,OPP-246593,Email,2024-07-04,Open,Rep 21
TASK-316298,OPP-211369,Demo,2025-02-19,Completed,Rep 25
TASK-316299,OPP-247521,Call,2023-06-07,Completed,Rep 25
TASK-316300,OPP-201893,Call,2023-04-07,Completed,Rep 7
TASK-316301,OPP-249209,Call,2024-02-01,Completed,Rep 34
TASK-316302,OPP-217825,Email,2025-03-08,Completed,Rep 3
TASK-316303,OPP-207312,Email,2023-03-23,Completed,Rep 17
TASK-316304,OPP-237817,Call,2025-02-23,Completed,Rep 24
TASK-316305,OPP-225062,Demo,2025-07-12,Open,Rep 3
TASK-316306,OPP-207621,Proposal Sent,2023-07-11,Completed,Rep 34
TASK-316307,OPP-211035,Call,2024-12-26,Completed,Rep 20
TASK-316308,OPP-223543,Call,2023-08-17,Open,Rep 1
TASK-316309,OPP-202388,Email,2024-09-17,Completed,Rep 21
TASK-316310,OPP-245950,Demo,2024-06-24,Completed,Rep 40
TASK-316311,OPP-228816,Call,2025-06-14,Completed,Rep 29
TASK-316312,OPP-210130,Email,2023-02-23,Completed,Rep 26
TASK-316313,OPP-241223,Proposal Sent,2024-06-25,Open,Rep 39
TASK-316314,OPP-220518,Email,2024-02-18,Completed,Rep 25
TASK-316315,OPP-219519,Call,2024-07-22,Completed,Rep 22
TASK-316316,OPP-231513,Email,2024-07-19,Completed,Rep 42
TASK-316317,OPP-249760,Proposal Sent,2024-04-11,Open,Rep 21
TASK-316318,OPP-232579,Email,2023-07-20,Open,Rep 11
TASK-316319,OPP-239300,Follow-up,2025-04-04,Completed,Rep 25
TASK-316320,OPP-240089,Email,2023-03-12,Completed,Rep 18
TASK-316321,OPP-218010,Contract Review,2025-03-14,Completed,Rep 1
TASK-316322,OPP-244145,Call,2024-09-06,Completed,Rep 18
TASK-316323,OPP-216622,Call,2024-03-20,Open,Rep 23
TASK-316324,OPP-207670,Follow-up,2023-10-23,Completed,Rep 34
TASK-316325,OPP-200049,Proposal Sent,2025-06-06,Completed,Rep 38
TASK-316326,OPP-228362,Call,2025-04-19,Completed,Rep 31
TASK-316327,OPP-232140,Email,2023-11-03,Open,Rep 35
TASK-316328,OPP-235347,Proposal Sent,2023-11-18,Completed,Rep 20
TASK-316329,OPP-248313,Proposal Sent,2023-07-18,Blocked,Rep 18
TASK-316330,OPP-227792,Contract Review,2023-06-05,Open,Rep 41
TASK-316331,OPP-234049,Email,2023-12-23,Completed,Rep 11
TASK-316332,OPP-213485,Call,2025-06-04,Completed,Rep 36
TASK-316333,OPP-247481,Email,2023-04-10,Completed,Rep 14
TASK-316334,OPP-227108,Call,2024-11-03,Open,Rep 29
TASK-316335,OPP-216866,Follow-up,2025-03-27,Open,Rep 16
TASK-316336,OPP-228535,Call,2024-10-06,Completed,Rep 18
TASK-316337,OPP-221993,Email,2023-02-08,Completed,Rep 15
TASK-316338,OPP-203299,Email,2024-06-18,Completed,Rep 4
TASK-316339,OPP-224053,Proposal Sent,2024-09-02,Completed,Rep 27
TASK-316340,OPP-219086,Demo,2024-12-02,Completed,Rep 8
TASK-316341,OPP-208337,Email,2024-07-18,Completed,Rep 24
TASK-316342,OPP-221230,Proposal Sent,2025-01-09,Completed,Rep 32
TASK-316343,OPP-234107,Email,2024-01-19,Open,Rep 15
TASK-316344,OPP-202031,Email,2025-04-29,Open,Rep 3
TASK-316345,OPP-224612,Email,2023-09-03,Completed,Rep 18
TASK-316346,OPP-205363,Email,2025-03-25,Completed,Rep 24
TASK-316347,OPP-248066,Email,2024-09-01,Completed,Rep 10
TASK-316348,OPP-242689,Follow-up,2023-12-09,Completed,Rep 23
TASK-316349,OPP-234499,Call,2025-03-30,Completed,Rep 12
TASK-316350,OPP-213279,Call,2024-10-01,Completed,Rep 11
TASK-316351,OPP-228634,Email,2025-06-30,Completed,Rep 8
TASK-316352,OPP-218861,Follow-up,2023-02-04,Completed,Rep 14
TASK-316353,OPP-233021,Email,2024-09-10,Completed,Rep 2
TASK-316354,OPP-205361,Call,2024-05-16,Completed,Rep 8
TASK-316355,OPP-214682,Email,2025-03-24,Completed,Rep 5
TASK-316356,OPP-241334,Call,2025-05-17,Completed,Rep 34
TASK-316357,OPP-218154,Proposal Sent,2023-12-14,Completed,Rep 23
TASK-316358,OPP-237267,Contract Review,2024-11-21,Open,Rep 39
TASK-316359,OPP-246016,Call,2023-12-26,Completed,Rep 15
TASK-316360,OPP-208752,Email,2024-12-29,Open,Rep 30
TASK-316361,OPP-241964,Contract Review,2025-02-22,Completed,Rep 22
TASK-316362,OPP-217475,Call,2024-02-19,Completed,Rep 19
TASK-316363,OPP-214761,Email,2023-07-31,Completed,Rep 26
TASK-316364,OPP-227656,Demo,2023-03-25,Completed,Rep 31
TASK-316365,OPP-202433,Follow-up,2024-09-30,Completed,Rep 39
TASK-316366,OPP-224724,Demo,2024-06-15,Completed,Rep 9
TASK-316367,OPP-226131,Email,2025-07-01,Completed,Rep 23
TASK-316368,OPP-232381,Email,2023-12-24,Completed,Rep 19
TASK-316369,OPP-240686,Call,2023-06-04,Completed,Rep 12
TASK-316370,OPP-229678,Follow-up,2023-02-08,Open,Rep 27
TASK-316371,OPP-228247,Call,2025-01-06,Completed,Rep 10
TASK-316372,OPP-200321,Email,2023-06-23,Completed,Rep 12
TASK-316373,OPP-220371,Email,2023-01-10,Completed,Rep 32
TASK-316374,OPP-243446,Email,2023-05-20,Completed,Rep 8
TASK-316375,OPP-237492,Contract Review,2023-10-10,Completed,Rep 17
TASK-316376,OPP-204321,Email,2024-09-15,Completed,Rep 6
TASK-316377,OPP-205386,Call,2023-06-25,Completed,Rep 17
TASK-316378,OPP-230965,Email,2024-05-01,Completed,Rep 41
TASK-316379,OPP-246617,Email,2024-01-29,Completed,Rep 29
TASK-316380,OPP-211212,Contract Review,2024-03-20,Completed,Rep 34
TASK-316381,OPP-214169,Email,2023-08-07,Completed,Rep 33
TASK-316382,OPP-215249,Proposal Sent,2023-10-08,Completed,Rep 21
TASK-316383,OPP-213939,Call,2024-02-05,Open,Rep 31
TASK-316384,OPP-235066,Email,2025-02-10,Completed,Rep 25
TASK-316385,OPP-204744,Demo,2024-11-18,Completed,Rep 38
TASK-316386,OPP-249504,Email,2025-01-29,Completed,Rep 29
TASK-316387,OPP-235982,Call,2025-07-23,Completed,Rep 13
TASK-316388,OPP-249743,Email,2023-09-08,Completed,Rep 8
TASK-316389,OPP-229444,Call,2024-11-23,Completed,Rep 9
TASK-316390,OPP-224081,Proposal Sent,2024-06-23,Completed,Rep 29
TASK-316391,OPP-221681,Email,2023-11-11,Open,Rep 37
TASK-316392,OPP-242415,Proposal Sent,2024-03-05,Completed,Rep 26
TASK-316393,OPP-228173,Call,2023-05-06,Completed,Rep 17
TASK-316394,OPP-246434,Call,2025-02-21,Completed,Rep 26
TASK-316395,OPP-237766,Call,2025-06-23,Open,Rep 10
TASK-316396,OPP-231651,Proposal Sent,2023-08-04,Open,Rep 13
TASK-316397,OPP-243054,Call,2024-04-09,Completed,Rep 14
TASK-316398,OPP-218976,Follow-up,2023-04-13,Open,Rep 39
TASK-316399,OPP-213495,Demo,2024-04-03,Completed,Rep 12
TASK-316400,OPP-235023,Email,2024-02-04,Open,Rep 37
TASK-316401,OPP-208593,Call,2023-08-21,Completed,Rep 8
TASK-316402,OPP-212041,Email,2025-05-30,Completed,Rep 11
TASK-316403,OPP-247145,Call,2024-03-01,Completed,Rep 39
TASK-316404,OPP-243541,Demo,2024-02-14,Completed,Rep 42
TASK-316405,OPP-246438,Proposal Sent,2023-06-10,Open,Rep 8
TASK-316406,OPP-241735,Email,2024-08-22,Completed,Rep 5
TASK-316407,OPP-207540,Proposal Sent,2025-02-07,Completed,Rep 17
TASK-316408,OPP-205047,Call,2024-02-21,Completed,Rep 24
TASK-316409,OPP-201764,Call,2023-12-19,Open,Rep 26
TASK-316410,OPP-213661,Email,2025-05-12,Completed,Rep 33
TASK-316411,OPP-246368,Proposal Sent,2024-01-26,Completed,Rep 18
TASK-316412,OPP-207088,Email,2024-02-03,Completed,Rep 15
TASK-316413,OPP-235651,Follow-up,2024-03-03,Completed,Rep 22
TASK-316414,OPP-230684,Email,2025-01-07,Completed,Rep 30
TASK-316415,OPP-221192,Follow-up,2024-12-03,Completed,Rep 8
TASK-316416,OPP-232380,Email,2024-08-11,Completed,Rep 32
TASK-316417,OPP-240643,Email,2023-08-23,Completed,Rep 18
TASK-316418,OPP-211997,Follow-up,2024-01-05,Completed,Rep 26
TASK-316419,OPP-219960,Call,2024-06-27,Completed,Rep 33
TASK-316420,OPP-220438,Demo,2024-08-20,Completed,Rep 2
TASK-316421,OPP-226098,Email,2023-05-08,Completed,Rep 8
TASK-316422,OPP-231823,Proposal Sent,2025-04-06,Open,Rep 32
TASK-316423,OPP-235447,Call,2023-06-04,Completed,Rep 10
TASK-316424,OPP-223475,Email,2023-09-19,Completed,Rep 20
TASK-316425,OPP-207942,Email,2023-11-19,Completed,Rep 36
TASK-316426,OPP-249450,Demo,2024-02-09,Completed,Rep 31
TASK-316427,OPP-219474,Proposal Sent,2024-05-03,Open,Rep 31
TASK-316428,OPP-212990,Email,2024-08-01,Blocked,Rep 7
TASK-316429,OPP-209726,Email,2025-05-09,Completed,Rep 29
TASK-316430,OPP-241406,Contract Review,2023-09-09,Open,Rep 30
TASK-316431,OPP-236941,Email,2024-04-11,Completed,Rep 32
TASK-316432,OPP-214802,Follow-up,2024-01-09,Completed,Rep 4
TASK-316433,OPP-220028,Call,2025-01-16,Completed,Rep 12
TASK-316434,OPP-226404,Contract Review,2023-05-25,Completed,Rep 33
TASK-316435,OPP-201292,Email,2024-01-31,Completed,Rep 5
TASK-316436,OPP-225274,Demo,2024-01-19,Completed,Rep 35
TASK-316437,OPP-241135,Call,2023-10-18,Completed,Rep 10
TASK-316438,OPP-234036,Demo,2024-07-02,Completed,Rep 15
TASK-316439,OPP-221361,Contract Review,2024-05-02,Completed,Rep 19
TASK-316440,OPP-242812,Demo,2024-09-08,Completed,Rep 14
TASK-316441,OPP-209093,Proposal Sent,2025-05-09,Completed,Rep 1
TASK-316442,OPP-230547,Call,2023-08-24,Completed,Rep 33
TASK-316443,OPP-210075,Proposal Sent,2023-11-24,Completed,Rep 22
TASK-316444,OPP-248548,Email,2025-01-05,Open,Rep 24
TASK-316445,OPP-246834,Email,2025-02-18,Completed,Rep 15
TASK-316446,OPP-242356,Contract Review,2025-04-23,Completed,Rep 7
TASK-316447,OPP-211772,Call,2024-03-23,Completed,Rep 41
TASK-316448,OPP-241957,Email,2025-03-15,Completed,Rep 8
TASK-316449,OPP-240848,Proposal Sent,2024-07-25,Blocked,Rep 34
TASK-316450,OPP-235453,Email,2024-03-16,Completed,Rep 42
TASK-316451,OPP-230240,Proposal Sent,2024-05-23,Completed,Rep 17
TASK-316452,OPP-246075,Email,2023-12-05,Open,Rep 37
TASK-316453,OPP-205054,Email,2024-09-16,Completed,Rep 21
TASK-316454,OPP-238056,Call,2023-01-22,Completed,Rep 9
TASK-316455,OPP-233851,Email,2025-02-05,Open,Rep 37
TASK-316456,OPP-208722,Follow-up,2024-12-26,Completed,Rep 17
TASK-316457,OPP-220801,Email,2025-03-23,Completed,Rep 17
TASK-316458,OPP-210699,Proposal Sent,2023-05-02,Completed,Rep 18
TASK-316459,OPP-249388,Follow-up,2024-09-01,Completed,Rep 21
TASK-316460,OPP-237127,Proposal Sent,2025-01-11,Completed,Rep 36
TASK-316461,OPP-222256,Email,2024-08-26,Completed,Rep 21
TASK-316462,OPP-213749,Follow-up,2023-03-22,Completed,Rep 12
TASK-316463,OPP-230587,Demo,2023-03-06,Completed,Rep 39
TASK-316464,OPP-216654,Email,2023-03-15,Completed,Rep 38
TASK-316465,OPP-202949,Email,2024-06-11,Completed,Rep 11
TASK-316466,OPP-243386,Follow-up,2025-04-11,Completed,Rep 42
TASK-316467,OPP-237894,Email,2023-09-03,Completed,Rep 9
TASK-316468,OPP-246577,Email,2024-08-22,Completed,Rep 31
TASK-316469,OPP-222259,Call,2024-11-28,Completed,Rep 35
TASK-316470,OPP-249005,Email,2023-06-21,Open,Rep 36
TASK-316471,OPP-201653,Demo,2025-06-14,Completed,Rep 19
TASK-316472,OPP-239141,Call,2025-07-10,Completed,Rep 20
TASK-316473,OPP-223706,Call,2023-12-31,Completed,Rep 23
TASK-316474,OPP-242612,Demo,2023-02-12,Completed,Rep 34
TASK-316475,OPP-226377,Follow-up,2025-01-16,Completed,Rep 7
TASK-316476,OPP-213125,Proposal Sent,2024-01-05,Completed,Rep 42
TASK-316477,OPP-239486,Proposal Sent,2024-07-18,Completed,Rep 29
TASK-316478,OPP-216776,Call,2024-02-02,Completed,Rep 18
TASK-316479,OPP-248849,Contract Review,2023-01-05,Completed,Rep 23
TASK-316480,OPP-235385,Email,2023-06-09,Open,Rep 10
TASK-316481,OPP-239314,Call,2023-06-27,Completed,Rep 30
TASK-316482,OPP-205175,Email,2023-09-08,Completed,Rep 2
TASK-316483,OPP-248438,Email,2025-06-10,Completed,Rep 18
TASK-316484,OPP-210225,Demo,2024-11-26,Completed,Rep 31
TASK-316485,OPP-242976,Email,2024-12-13,Completed,Rep 12
TASK-316486,OPP-245192,Email,2023-04-03,Open,Rep 9
TASK-316487,OPP-247370,Follow-up,2024-10-23,Open,Rep 10
TASK-316488,OPP-210827,Follow-up,2023-10-31,Completed,Rep 31
TASK-316489,OPP-248600,Demo,2024-07-28,Completed,Rep 6
TASK-316490,OPP-200233,Email,2023-02-20,Completed,Rep 7
TASK-316491,OPP-215259,Follow-up,2023-09-20,Completed,Rep 39
TASK-316492,OPP-236399,Email,2024-03-05,Completed,Rep 2
TASK-316493,OPP-214340,Email,2024-03-01,Blocked,Rep 33
TASK-316494,OPP-205941,Email,2023-09-13,Completed,Rep 7
TASK-316495,OPP-242935,Email,2024-08-28,Completed,Rep 42
TASK-316496,OPP-248853,Proposal Sent,2023-03-25,Open,Rep 4
TASK-316497,OPP-202842,Email,2025-01-26,Open,Rep 5
TASK-316498,OPP-224736,Contract Review,2023-01-30,Open,Rep 1
TASK-316499,OPP-214116,Demo,2024-06-18,Open,Rep 37
TASK-316500,OPP-230065,Call,2023-04-20,Open,Rep 39
TASK-316501,OPP-207127,Call,2023-11-29,Completed,Rep 11
TASK-316502,OPP-219517,Email,2023-09-29,Completed,Rep 23
TASK-316503,OPP-226121,Follow-up,2025-04-18,Open,Rep 8
TASK-316504,OPP-208219,Demo,2023-02-07,Blocked,Rep 17
TASK-316505,OPP-211321,Call,2023-03-17,Completed,Rep 32
TASK-316506,OPP-203788,Proposal Sent,2024-09-22,Completed,Rep 37
TASK-316507,OPP-204310,Follow-up,2025-04-02,Completed,Rep 9
TASK-316508,OPP-230714,Contract Review,2025-03-03,Completed,Rep 7
TASK-316509,OPP-236744,Follow-up,2025-01-03,Completed,Rep 10
TASK-316510,OPP-230688,Follow-up,2024-09-26,Completed,Rep 28
TASK-316511,OPP-232776,Demo,2023-04-19,Open,Rep 40
TASK-316512,OPP-207077,Proposal Sent,2024-07-12,Completed,Rep 3
TASK-316513,OPP-227179,Email,2025-05-22,Completed,Rep 25
TASK-316514,OPP-224452,Call,2025-01-12,Completed,Rep 9
TASK-316515,OPP-239043,Call,2023-05-23,Completed,Rep 3
TASK-316516,OPP-233186,Email,2023-02-17,Completed,Rep 32
TASK-316517,OPP-219404,Proposal Sent,2023-04-09,Completed,Rep 17
TASK-316518,OPP-208859,Email,2024-02-24,Completed,Rep 30
TASK-316519,OPP-247844,Follow-up,2023-05-24,Completed,Rep 6
TASK-316520,OPP-224506,Email,2024-02-23,Completed,Rep 36
TASK-316521,OPP-246215,Follow-up,2025-03-23,Completed,Rep 38
TASK-316522,OPP-202908,Email,2023-07-11,Completed,Rep 42
TASK-316523,OPP-249640,Call,2024-05-17,Completed,Rep 18
TASK-316524,OPP-227754,Email,2023-07-24,Completed,Rep 21
TASK-316525,OPP-248616,Call,2024-01-01,Completed,Rep 6
TASK-316526,OPP-228233,Call,2023-04-16,Completed,Rep 2
TASK-316527,OPP-223293,Call,2023-10-24,Completed,Rep 13
TASK-316528,OPP-208771,Email,2025-07-16,Open,Rep 12
TASK-316529,OPP-228863,Call,2024-03-13,Completed,Rep 1
TASK-316530,OPP-229219,Follow-up,2024-03-21,Completed,Rep 29
TASK-316531,OPP-203535,Call,2023-03-22,Open,Rep 22
TASK-316532,OPP-217439,Follow-up,2023-02-19,Completed,Rep 4
TASK-316533,OPP-235875,Email,2025-02-10,Completed,Rep 2
TASK-316534,OPP-217169,Email,2025-06-22,Completed,Rep 15
TASK-316535,OPP-234854,Email,2024-05-15,Blocked,Rep 38
TASK-316536,OPP-241082,Call,2023-04-03,Completed,Rep 26
TASK-316537,OPP-233420,Call,2024-12-23,Completed,Rep 21
TASK-316538,OPP-229286,Proposal Sent,2023-01-29,Blocked,Rep 13
TASK-316539,OPP-213738,Call,2024-04-13,Completed,Rep 31
TASK-316540,OPP-229052,Proposal Sent,2025-06-26,Blocked,Rep 41
TASK-316541,OPP-204329,Email,2024-12-01,Completed,Rep 13
TASK-316542,OPP-233255,Call,2024-04-04,Completed,Rep 28
TASK-316543,OPP-241534,Email,2024-01-15,Completed,Rep 25
TASK-316544,OPP-213880,Email,2025-01-03,Open,Rep 36
TASK-316545,OPP-219637,Contract Review,2024-01-13,Completed,Rep 27
TASK-316546,OPP-244854,Follow-up,2025-05-12,Completed,Rep 18
TASK-316547,OPP-226534,Email,2024-11-22,Completed,Rep 35
TASK-316548,OPP-243414,Email,2024-11-13,Completed,Rep 29
TASK-316549,OPP-246766,Email,2024-01-29,Completed,Rep 22
TASK-316550,OPP-206298,Proposal Sent,2023-01-17,Completed,Rep 5
TASK-316551,OPP-214842,Email,2023-02-03,Open,Rep 23
TASK-316552,OPP-249009,Follow-up,2023-06-12,Completed,Rep 15
TASK-316553,OPP-200219,Call,2025-02-05,Completed,Rep 33
TASK-316554,OPP-206962,Email,2023-03-17,Completed,Rep 27
TASK-316555,OPP-225381,Email,2023-06-17,Open,Rep 1
TASK-316556,OPP-211216,Follow-up,2023-02-03,Completed,Rep 41
TASK-316557,OPP-209032,Proposal Sent,2024-03-14,Open,Rep 13
TASK-316558,OPP-238243,Proposal Sent,2024-06-26,Open,Rep 38
TASK-316559,OPP-225894,Email,2025-04-10,Completed,Rep 31
TASK-316560,OPP-243857,Email,2023-04-24,Completed,Rep 39
TASK-316561,OPP-208241,Contract Review,2024-03-03,Completed,Rep 13
